"n","method","replication","beta_1"
500,"Two-step",775,1.45821808609382
500,"Two-step",776,1.56740062914639
500,"Two-step",777,1.61337908651641
500,"Two-step",778,1.47713733893351
500,"Two-step",779,1.57066935456442
500,"Two-step",780,1.2731497950319
500,"Two-step",781,1.39142946088093
500,"Two-step",782,1.31054042841686
500,"Two-step",783,1.48427048764992
500,"Two-step",784,1.70065196275494
500,"Two-step",785,1.42399537419009
500,"Two-step",786,1.29783092855812
500,"Two-step",787,1.33210588916739
500,"Two-step",788,1.62354248511573
500,"Two-step",789,1.43074686017272
500,"Two-step",790,1.40523990262757
500,"Two-step",791,1.12614585414003
500,"Two-step",792,1.65245055561189
500,"Two-step",793,1.38295413334386
500,"Two-step",794,1.46402040750181
500,"Two-step",795,1.50773501165602
500,"Two-step",796,1.28625837586613
500,"Two-step",797,1.27010994901817
500,"Two-step",798,1.39991229404784
500,"Two-step",799,1.52727832389931
500,"Two-step",800,1.16632496153467
500,"Two-step",801,1.44485346271704
500,"Two-step",802,1.46394074316032
500,"Two-step",803,1.46627311796051
500,"Two-step",804,1.37893946011408
500,"Two-step",805,1.40004296381287
500,"Two-step",806,1.1399092257389
500,"Two-step",807,1.11816880034457
500,"Two-step",808,1.42607580158583
500,"Two-step",809,1.56450349303713
500,"Two-step",810,1.56763858954839
500,"Two-step",811,1.70198211255912
500,"Two-step",812,1.43488384185895
500,"Two-step",813,1.30619867023691
500,"Two-step",814,1.5167925645346
500,"Two-step",815,1.35101265178928
500,"Two-step",816,1.39277642144014
500,"Two-step",817,1.55009857555532
500,"Two-step",818,1.34272347791341
500,"Two-step",819,1.19334384339355
500,"Two-step",820,1.17677247932033
500,"Two-step",821,1.33001152619755
500,"Two-step",822,1.36602079894106
500,"Two-step",823,1.32840389850352
500,"Two-step",824,1.434949014713
500,"Two-step",825,1.54433573998446
500,"Two-step",826,1.29212235409305
500,"Two-step",827,1.38790887389675
500,"Two-step",828,1.21886558844673
500,"Two-step",829,1.52437137822371
500,"Two-step",830,1.59601138040612
500,"Two-step",831,1.61162926659234
500,"Two-step",832,1.68186134033737
500,"Two-step",833,1.61301195945348
500,"Two-step",834,1.37401475848067
500,"Two-step",835,1.3494715472156
500,"Two-step",836,1.72101825348473
500,"Two-step",837,1.40301004639866
500,"Two-step",838,1.43277208187046
500,"Two-step",839,1.28255624683142
500,"Two-step",840,1.26927743467626
500,"Two-step",841,1.24508217574777
500,"Two-step",842,1.32253239813806
500,"Two-step",843,1.42867036033838
500,"Two-step",844,1.36087346452729
500,"Two-step",845,1.43056116755666
500,"Two-step",846,1.22709614197398
500,"Two-step",847,1.38513878744224
500,"Two-step",848,1.45757102565199
500,"Two-step",849,1.61851759466332
500,"Two-step",850,1.38731633477689
500,"Two-step",851,1.41725695794673
500,"Two-step",852,1.23186756705701
500,"Two-step",853,1.46660309822077
500,"Two-step",854,1.46000391561122
500,"Two-step",855,1.42835647207177
500,"Two-step",856,1.39947870125322
500,"Two-step",857,1.22822094157645
500,"Two-step",858,1.59987044656392
500,"Two-step",859,1.33314455720305
500,"Two-step",860,1.62918581468364
500,"Two-step",861,1.30743727066609
500,"Two-step",862,1.61245058514315
500,"Two-step",863,1.57666190811292
500,"Two-step",864,1.32198651143247
500,"Two-step",865,1.43538465842924
500,"Two-step",866,1.61830920481541
500,"Two-step",867,1.20404835799781
500,"Two-step",868,1.39351714428556
500,"Two-step",869,1.18406119980824
500,"Two-step",870,1.32259018584632
500,"Two-step",871,1.29678713385998
500,"Two-step",872,1.37236478367183
500,"Two-step",873,1.5862279233515
500,"Two-step",874,1.48050273728866
500,"Two-step",875,1.3266418159303
500,"Two-step",876,1.25054522401544
500,"Two-step",877,1.4247242537633
500,"Two-step",878,1.38832031231671
500,"Two-step",879,1.280120438524
500,"Two-step",880,1.52700062496743
500,"Two-step",881,1.52579336246792
500,"Two-step",882,1.17292832196687
500,"Two-step",883,1.52806037944784
500,"Two-step",884,1.65932814269027
500,"Two-step",885,1.4625636925106
500,"Two-step",886,1.4625180687878
500,"Two-step",887,1.62296534222905
500,"Two-step",888,1.38560104816711
500,"Two-step",889,1.45066177028791
500,"Two-step",890,1.60354042762993
500,"Two-step",891,1.45023851516669
500,"Two-step",892,1.21675468453336
500,"Two-step",893,1.39533530393642
500,"Two-step",894,1.44394767380443
500,"Two-step",895,1.35287897245585
500,"Two-step",896,1.62267067113421
500,"Two-step",897,1.1217794888678
500,"Two-step",898,1.35887705302404
500,"Two-step",899,1.23670046975352
500,"Two-step",900,1.47581795578695
500,"Two-step",901,1.42715253433456
500,"Two-step",902,1.29226120632135
500,"Two-step",903,1.74482361849832
500,"Two-step",904,1.58004848089635
500,"Two-step",905,1.53382651275356
500,"Two-step",906,1.65363590533601
500,"Two-step",907,1.60367703272843
500,"Two-step",908,1.39088898350262
500,"Two-step",909,1.47276604277953
500,"Two-step",910,1.41669454933473
500,"Two-step",911,1.62011832837151
500,"Two-step",912,1.46582766936465
500,"Two-step",913,1.34827044599772
500,"Two-step",914,1.28759338538482
500,"Two-step",915,1.63501420659046
500,"Two-step",916,1.30148748441745
500,"Two-step",917,1.59458717921151
500,"Two-step",918,1.49942673533434
500,"Two-step",919,1.39491425395105
500,"Two-step",920,1.58055603361461
500,"Two-step",921,1.44866549632488
500,"Two-step",922,1.51965495778889
500,"Two-step",923,1.6128015262011
500,"Two-step",924,1.58941509779201
500,"Two-step",925,1.67483780145243
500,"Two-step",926,1.26416851135101
500,"Two-step",927,1.52495225607586
500,"Two-step",928,1.51474448517983
500,"Two-step",929,1.41002500827768
500,"Two-step",930,1.2928011693215
500,"Two-step",931,1.60985713269956
500,"Two-step",932,1.26881868432166
500,"Two-step",933,1.40964011170564
500,"Two-step",934,1.31252152278268
500,"Two-step",935,1.5650191266233
500,"Two-step",936,1.27600870295043
500,"Two-step",937,1.3103888893063
500,"Two-step",938,1.33597706780545
500,"Two-step",939,1.58644871167283
500,"Two-step",940,1.34084556939155
500,"Two-step",941,1.28501120230466
500,"Two-step",942,1.30110857056972
500,"Two-step",943,1.45319977457631
500,"Two-step",944,1.52677571264726
500,"Two-step",945,1.27340665003682
500,"Two-step",946,1.340756750901
500,"Two-step",947,1.41638216666948
500,"Two-step",948,1.44600711560179
500,"Two-step",949,1.48301345183334
500,"Two-step",950,1.47012902674645
500,"Two-step",951,1.7187331775158
500,"Two-step",952,1.68155077344337
500,"Two-step",953,1.57657836587322
500,"Two-step",954,1.48201559108553
500,"Two-step",955,1.3521765042499
500,"Two-step",956,1.55541637017014
500,"Two-step",957,1.32082869723987
500,"Two-step",958,1.44547202385408
500,"Two-step",959,1.76152151211853
500,"Two-step",960,1.23471925756318
500,"Two-step",961,1.37152698192307
500,"Two-step",962,1.3914432757641
500,"Two-step",963,1.86225293116056
500,"Two-step",964,1.43857628845811
500,"Two-step",965,1.26084916040544
500,"Two-step",966,1.32708616033129
500,"Two-step",967,1.22929138907766
500,"Two-step",968,1.51492789454863
500,"Two-step",969,1.42680676784478
500,"Two-step",970,1.14222112755407
500,"Two-step",971,1.38890870413199
500,"Two-step",972,1.35524300042317
500,"Two-step",973,1.47286954802197
500,"Two-step",974,1.26901626129394
500,"Two-step",975,1.24470486728981
500,"Two-step",976,1.50079265741886
500,"Two-step",977,1.3025056336442
500,"Two-step",978,1.380513441933
500,"Two-step",979,1.37950012006774
500,"Two-step",980,1.42654948834275
500,"Two-step",981,1.61902308213714
500,"Two-step",982,1.38216367783535
500,"Two-step",983,1.40498625484364
500,"Two-step",984,1.35458515852013
500,"Two-step",985,1.25381246148658
500,"Two-step",986,1.28511473030127
500,"Two-step",987,1.28587238420781
500,"Two-step",988,1.32681056283468
500,"Two-step",989,1.30665140048634
500,"Two-step",990,1.239442986109
500,"Two-step",991,1.47722980464557
500,"Two-step",992,1.55691140655065
500,"Two-step",993,1.29097750716524
500,"Two-step",994,1.44224940108491
500,"Two-step",995,1.3558383912217
500,"Two-step",996,1.6260527866076
500,"Two-step",997,1.44143121354472
500,"Two-step",998,1.71067428747661
500,"Two-step",999,1.51257399050234
500,"Two-step",1000,1.27219963599878
500,"Joint",1,1.58690362390655
500,"Joint",2,1.46605052670566
500,"Joint",3,1.53922484237365
500,"Joint",4,1.39727917616584
500,"Joint",5,1.35564257501336
500,"Joint",6,1.6764007451521
500,"Joint",7,1.38109447598166
500,"Joint",8,1.21041996591276
500,"Joint",9,1.50851056924033
500,"Joint",10,1.51547795916287
500,"Joint",11,1.35928253620094
500,"Joint",12,1.54420472177914
500,"Joint",13,1.70573959872312
500,"Joint",14,1.50375090277018
500,"Joint",15,1.34683860041228
500,"Joint",16,1.69541539009769
500,"Joint",17,1.42235166628168
500,"Joint",18,1.61691831854705
500,"Joint",19,1.62975715562369
500,"Joint",20,1.75340964434673
500,"Joint",21,1.60042504791662
500,"Joint",22,1.58897844954024
500,"Joint",23,1.51719099670073
500,"Joint",24,1.45557982661594
500,"Joint",25,1.65603100739678
500,"Joint",26,1.69320790644587
500,"Joint",27,1.61120105054272
500,"Joint",28,1.39636042594908
500,"Joint",29,1.61363291462997
500,"Joint",30,1.31336603052111
500,"Joint",31,1.52030347464713
500,"Joint",32,1.54732776217357
500,"Joint",33,1.47620406393434
500,"Joint",34,1.63178565186986
500,"Joint",35,1.15356341336612
500,"Joint",36,1.4781960456234
500,"Joint",37,1.77108959550598
500,"Joint",38,1.5840097479568
500,"Joint",39,1.44675398159979
500,"Joint",40,1.56317249979373
500,"Joint",41,1.52167306079783
500,"Joint",42,1.61094371094191
500,"Joint",43,1.40817138458302
500,"Joint",44,1.3330040442141
500,"Joint",45,1.42026422076849
500,"Joint",46,1.58005447000607
500,"Joint",47,1.62353431903197
500,"Joint",48,1.93441574645784
500,"Joint",49,1.76147740694346
500,"Joint",50,1.53104187361354
500,"Joint",51,1.61371808894623
500,"Joint",52,1.62301551428649
500,"Joint",53,1.31877810163273
500,"Joint",54,1.70411906234208
500,"Joint",55,1.44224941573731
500,"Joint",56,1.2488874886916
500,"Joint",57,1.36458987931232
500,"Joint",58,1.34844568072917
500,"Joint",59,1.68231502379706
500,"Joint",60,1.66785033888597
500,"Joint",61,1.54686207326136
500,"Joint",62,1.56817059887594
500,"Joint",63,1.5435895385426
500,"Joint",64,1.47479586880106
500,"Joint",65,1.65024797531598
500,"Joint",66,1.47933151448851
500,"Joint",67,1.57944795634268
500,"Joint",68,1.53392152983073
500,"Joint",69,1.22434113699058
500,"Joint",70,1.6356471723771
500,"Joint",71,1.49574686556824
500,"Joint",72,1.55905244515105
500,"Joint",73,1.27569083741055
500,"Joint",74,1.51286711694624
500,"Joint",75,1.41903765449231
500,"Joint",76,1.39977660262187
500,"Joint",77,1.52321855957227
500,"Joint",78,1.58393194063613
500,"Joint",79,1.51281763166117
500,"Joint",80,1.59934322473229
500,"Joint",81,1.18461370457087
500,"Joint",82,1.66097525873297
500,"Joint",83,1.39276090954123
500,"Joint",84,1.42438490067234
500,"Joint",85,1.40049991542497
500,"Joint",86,1.49239374508158
500,"Joint",87,1.40456288420043
500,"Joint",88,1.48006914469459
500,"Joint",89,1.7131127926171
500,"Joint",90,1.7393876830393
500,"Joint",91,1.69342395705097
500,"Joint",92,1.48317675232517
500,"Joint",93,1.67520607518586
500,"Joint",94,1.46155253846219
500,"Joint",95,1.51330737793202
500,"Joint",96,1.76512402577142
500,"Joint",97,1.63676523637711
500,"Joint",98,1.59439843153405
500,"Joint",99,1.22021625692239
500,"Joint",100,1.75809649147708
500,"Joint",101,1.48798450323267
500,"Joint",102,1.70774713110795
500,"Joint",103,1.48793988868595
500,"Joint",104,1.37601853256955
500,"Joint",105,1.74678741867677
500,"Joint",106,1.77675792121071
500,"Joint",107,1.36832445036857
500,"Joint",108,1.5577755818687
500,"Joint",109,1.91348453303417
500,"Joint",110,1.37659462773161
500,"Joint",111,1.50123818423617
500,"Joint",112,1.56862210990752
500,"Joint",113,1.57655870691284
500,"Joint",114,1.6512431587278
500,"Joint",115,1.57338708883849
500,"Joint",116,1.54868414270139
500,"Joint",117,1.5162189689479
500,"Joint",118,1.31997460190738
500,"Joint",119,1.3971511313149
500,"Joint",120,1.39251709211484
500,"Joint",121,1.65425664604672
500,"Joint",122,1.2911208057407
500,"Joint",123,1.44852637627898
500,"Joint",124,1.53607461945209
500,"Joint",125,1.30424238902806
500,"Joint",126,1.225628458179
500,"Joint",127,1.43408038056862
500,"Joint",128,1.60359608085055
500,"Joint",129,1.4113742277947
500,"Joint",130,1.59760368811879
500,"Joint",131,1.63342949514294
500,"Joint",132,1.34462625214207
500,"Joint",133,1.58695521295368
500,"Joint",134,1.66187412529281
500,"Joint",135,1.38780106688219
500,"Joint",136,1.58824643364031
500,"Joint",137,1.48850168596433
500,"Joint",138,1.42313548635658
500,"Joint",139,1.79015387533099
500,"Joint",140,1.46569950417048
500,"Joint",141,1.53657916774838
500,"Joint",142,1.73594084023976
500,"Joint",143,1.61099052695153
500,"Joint",144,1.58621738082247
500,"Joint",145,1.48078299050253
500,"Joint",146,1.66801465139135
500,"Joint",147,1.59262221942137
500,"Joint",148,1.41908446665694
500,"Joint",149,1.64522764751237
500,"Joint",150,1.87439025731449
500,"Joint",151,1.74776240833497
500,"Joint",152,1.50148674295492
500,"Joint",153,1.49992373321322
500,"Joint",154,1.52470438901556
500,"Joint",155,1.4524505451618
500,"Joint",156,1.59224562441189
500,"Joint",157,1.69549421485695
500,"Joint",158,1.7371954036805
500,"Joint",159,1.55303732893668
500,"Joint",160,1.46625262091828
500,"Joint",161,1.83541459132053
500,"Joint",162,1.36121755231646
500,"Joint",163,1.78452626122938
500,"Joint",164,1.46577249711471
500,"Joint",165,1.56409709876144
500,"Joint",166,1.56170118188294
500,"Joint",167,1.74067731349697
500,"Joint",168,1.30941573639434
500,"Joint",169,1.41913468745505
500,"Joint",170,1.64510994204916
500,"Joint",171,1.39814925403524
500,"Joint",172,1.38147576467242
500,"Joint",173,1.56610781380427
500,"Joint",174,1.60617424284703
500,"Joint",175,1.72000937460008
500,"Joint",176,1.58721593423216
500,"Joint",177,1.49285592076723
500,"Joint",178,1.26214930186942
500,"Joint",179,1.68620337429339
500,"Joint",180,1.36618608393792
500,"Joint",181,1.34760467765741
500,"Joint",182,1.5213346147516
500,"Joint",183,1.66693605629491
500,"Joint",184,1.50525739017318
500,"Joint",185,1.41457436132912
500,"Joint",186,1.63796261321258
500,"Joint",187,1.54957583330338
500,"Joint",188,1.28941301385017
500,"Joint",189,1.65155597584715
500,"Joint",190,1.94539870320799
500,"Joint",191,1.643298523836
500,"Joint",192,1.44254608018504
500,"Joint",193,1.56704562007052
500,"Joint",194,1.83201414855444
500,"Joint",195,1.52548011214706
500,"Joint",196,1.55162483021518
500,"Joint",197,1.46585777973048
500,"Joint",198,1.61331791759375
500,"Joint",199,1.44183569005725
500,"Joint",200,1.54319214153549
500,"Joint",201,1.50356330689005
500,"Joint",202,1.60377207672173
500,"Joint",203,1.6212999032847
500,"Joint",204,1.58177385579119
500,"Joint",205,1.42623156061188
500,"Joint",206,1.59181214998992
500,"Joint",207,1.15170670189571
500,"Joint",208,1.74050129434106
500,"Joint",209,1.6338921214698
500,"Joint",210,1.5240469613991
500,"Joint",211,1.59730083038223
500,"Joint",212,1.63642190294434
500,"Joint",213,1.39105609140423
500,"Joint",214,1.58602126169451
500,"Joint",215,1.56966728532915
500,"Joint",216,1.62709366214445
500,"Joint",217,1.62751880587455
500,"Joint",218,1.41904220878872
500,"Joint",219,1.51580517965114
500,"Joint",220,1.60104669586433
500,"Joint",221,1.4600662248781
500,"Joint",222,1.42260406558991
500,"Joint",223,1.4746988673871
500,"Joint",224,1.45263496229619
500,"Joint",225,1.60027474090676
500,"Joint",226,1.82200751802174
500,"Joint",227,1.82493160935127
500,"Joint",228,1.4911930784198
500,"Joint",229,1.56238865896836
500,"Joint",230,1.50591508595617
500,"Joint",231,1.57341113905433
500,"Joint",232,1.53276030541326
500,"Joint",233,1.54755347450881
500,"Joint",234,1.73636245589135
500,"Joint",235,1.62334968566776
500,"Joint",236,1.68561185191719
500,"Joint",237,1.62540873534901
500,"Joint",238,1.75659361917637
500,"Joint",239,1.56988922290981
500,"Joint",240,1.7620682570709
500,"Joint",241,1.38202338526203
500,"Joint",242,1.59528538138161
500,"Joint",243,1.32835688241307
500,"Joint",244,1.35773000143003
500,"Joint",245,1.6851346809507
500,"Joint",246,1.6179608391441
500,"Joint",247,1.25301551596522
500,"Joint",248,1.53593881613451
500,"Joint",249,1.50043064636584
500,"Joint",250,1.60319932077529
500,"Joint",251,1.88889874205162
500,"Joint",252,1.28605588764008
500,"Joint",253,1.656173247437
500,"Joint",254,1.76218354065848
500,"Joint",255,1.48289921508837
500,"Joint",256,1.56867026071173
500,"Joint",257,1.51346105699433
500,"Joint",258,1.44266299286001
500,"Joint",259,1.57305080008222
500,"Joint",260,1.69399857079432
500,"Joint",261,1.80384390148134
500,"Joint",262,1.4619893929096
500,"Joint",263,1.99150125929655
500,"Joint",264,1.49622566954027
500,"Joint",265,1.62757902796794
500,"Joint",266,1.60523864737951
500,"Joint",267,1.70612308474772
500,"Joint",268,1.51206406905643
500,"Joint",269,1.55164095797192
500,"Joint",270,1.9238137771577
500,"Joint",271,1.58727749444898
500,"Joint",272,1.53697021834255
500,"Joint",273,1.55733880303495
500,"Joint",274,1.52904687062754
500,"Joint",275,1.54376703370167
500,"Joint",276,1.55496584662908
500,"Joint",277,1.55985835978291
500,"Joint",278,1.55946418687446
500,"Joint",279,1.49121722382909
500,"Joint",280,1.76662493237437
500,"Joint",281,1.41307424372854
